id,date,ret_eom,gvkey,iid,excntry,stock_ret,year,month,char_date,char_eom,me,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,bidaskhl_21d,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,ami_126d,ivol_capm_252d,betadown_252d,prc_highprc_252d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety,netdebt_me_lead4,rd_sale_lead4,ebit_bev_lead4,ebit_sale_lead4,ni_be_lead4,niq_be_lead4,ocf_at_lead4,gp_at_lead4,niq_at_lead4,op_at_lead4,rd_me_lead4,be_me_lead4,div12m_me_lead4,ni_me_lead4,sale_me_lead4
comp_014390_01C,2005-02-28,2005-02-28,14390,01C,CAN,0.003597,2005,2,2005-01-31,2005-01-31,1425.1521847,59.825043434,1425.1521847,0.0240565725,0.3706559264,-0.280518307,0.0337215565,0.107393098,0.3141177452,0.2760622355,0.2775693588,-0.060045638,1.7137613412,-0.02495198,0.0290952824,0.0222089167,0.0219466041,0.8433805575,0.356743426,0.3628393039,0.7850496114,1.7964171221,0.9530166094,0.4267096453,0.0033587464,0.0404527399,0.0,0.0099734552,0.0349780554,-0.0250046,0.4567413562,-0.010321882,0.4670632378,0.3198424827,-0.319842483,0.0023251726,0.1112110948,0.2336790618,0.0849416108,0.1241231761,0.2137478058,0.0902156713,0.0688002731,0.188178198,0.1434431991,0.0447349989,-0.039181565,-1.591984848,-0.359024048,-14.58749389,1.6660718284,0.181160966,0.3450317722,0.2944220699,,0.0107479126,,,8.0,0.8148822978,0.3116464037,0.385219072,0.4893885908,0.6891814807,0.0309752223,0.0079953297,-0.000924953,-0.001665625,,-0.421892722,0.2171125679,-0.033032501,,7.6584748664,5.5284552857,-0.165278452,0.1565797138,0.1565797138,0.3608470309,0.2288062495,1.4888462015,0.0637933356,0.0849416108,-0.00559605,3.6655498721,0.0847982204,0.6375739817,0.2759927944,0.821442185,6.0,-1.495537759,0.7302300971,756.69671356,0.6170998861,0.1056235608,0.0040580355,2.0662553784,0.5636958848,1.1446514212,1.122443489,0.5498358805,0.0508542026,0.1318133227,0.0019378632,0.0297746244,-0.266615657,,0.8798863485,0.0826929249,0.6775344782,16.172374749,0.3106289364,-0.0362259,0.5994941654,0.2438493026,0.4598772807,0.00698299,1226052.44752782,0.6904983,0.00099102,0.68898132,0.00675702,0.0063168,0.00354232,0.01161087,2.15459414,0.03856618,1.04890656,0.01204157,1.91142481,0.00995384,0.80117654,0.01751618,0.04831185,0.01440822,1.50654392,0.00980475,0.0092793,0.66099207,1.0,0.27063032,0.3393097131,1.561022927,217,-0.540333801,-0.030946753,-0.533703938,-0.100575373,,,,,,,,,,,,,,,
comp_014391_01C,2005-02-28,2005-02-28,14391,01C,CAN,-0.04288,2005,2,2005-01-31,2005-01-31,2958.2313548,15.327544182,2958.2313548,0.0500059665,0.0120660724,0.0463936564,0.0197664631,0.1196210149,0.318134101,0.2707630099,0.1962390287,-0.036010303,0.5873828424,0.0116231453,0.0184669181,0.0237779356,0.0108239602,0.0378506186,0.1886299831,-0.474938281,0.0022098153,0.4833073598,0.8378127512,-0.633736776,1.25714e-05,0.0078524823,0.0,0.0038646255,-0.004708241,0.0085728663,0.0260746854,0.0164606892,0.0096139962,-0.01038449,0.0103844897,-0.000904078,0.029145446,0.1655615851,0.1621008236,0.1561483101,0.1674155529,0.0441587578,0.0659207121,-0.082047483,0.0016187831,-0.083666266,-0.061814768,-3.395087338,-0.051430278,-2.824734152,0.8077027996,0.2155361162,0.3156251141,0.3981642966,,0.0198628197,0.7553821829,-0.010548935,4.0,0.0188752464,0.0249349227,0.0389857459,-0.640657755,0.0995153255,0.0119393292,0.0044949493,-0.028314351,-0.009623321,,0.7567673217,0.7919616782,1.1261835865,,-0.576375713,-1.844018936,-0.573310425,0.0979041255,0.1682364401,0.1810479406,0.1620586202,1.4555572911,0.0789074102,0.0943335426,-0.011545432,2.583495053,0.152757116,0.6462530447,0.3444165725,0.5124520824,5.0,-2.494280943,1.1465865503,1013.7446791,1.0852532615,-0.28787469,0.0064576973,2.1692885939,0.8396720525,0.9281724664,0.8850842782,0.6721967163,0.0370788748,0.171172945,0.0824214782,,0.0372074009,,0.8955777618,0.1085557183,0.4923274382,15.812088069,0.4401781697,0.1719306586,0.8518947708,0.6727493772,0.5172107927,0.00414429,7313437.35482628,0.74226485,0.00280163,0.8115773,0.0038698,0.00426115,0.00166822,0.00969621,-0.02506375,0.60664815,0.46042676,0.01021407,-0.10211421,0.01021111,-0.21825903,0.01550566,0.01963591,0.01175447,-0.07053452,0.00152332,0.0126102,0.94801892,0.9662117,0.20634269,0.3359938557,1.0639909541,277,-0.149171908,0.502884735,-0.699450503,0.1350583586,,,,,,,,,,,,,,,
comp_014394_01C,2005-02-28,2005-02-28,14394,01C,CAN,-0.006129,2005,2,2005-01-31,2005-01-31,76.904681694,10.694574008,76.904681694,0.0122839328,-0.112441373,0.1376301617,0.2779173995,0.2103914841,0.4694302187,0.6266413637,0.7937698641,0.2274488921,1.0171913979,0.0769354774,0.0737400786,-0.013331694,,-0.210976816,-0.6575809,-1.298920959,,3.3673694323,-0.939070278,-3.372387783,0.0,0.0813376602,,0.0,-0.0078187,0.0078186998,-0.252158587,-3.03394e-17,-0.015432129,-0.344951221,0.344951221,0.0105927875,0.076543237,0.6673798557,0.0205852014,0.0678464092,0.0125980566,0.0909910395,0.0257366026,-0.472158254,-0.470459436,-0.001698818,-0.047261208,-1.053324227,0.2976900132,6.634703552,0.4882580747,0.0102596034,0.0272073233,0.0385636491,,0.0956057231,,,0.0,-0.009852519,,-0.11232517,-1.391357961,-0.731380533,0.0138809304,0.0045350275,-0.02865603,-0.009160864,,,,-0.038824478,,-1.556868368,-1.298313138,-2.478925117,0.0162422011,0.0162422011,0.0149129202,0.0535323898,1.2360845222,0.0921298309,0.0205852014,0.0121993174,2.0279436533,1.0647029956,,10.873110378,0.4322291581,7.0,-1.681698271,1.0450182423,33.834374964,-0.728517958,-0.192456605,0.2071230654,1.088751528,0.5368746445,0.4301326868,0.3260418097,0.0335823283,0.048850782,0.1003064942,0.1903250493,0.5530155016,0.5529846751,,0.656712773,0.0169015557,0.4179698107,14.875246273,0.3405718309,0.4835210112,0.7131925908,0.8191954316,0.4850115243,13.65945006,1558.8211962,3.68215747,2.879e-05,3.96898174,16.137686,16.50975193,0.03044226,0.03240345,1.10709751,0.64380269,1.35647966,0.03338615,0.87100404,0.03295882,1.28481875,0.057031,0.09437719,0.03283177,1.13610995,11.17298884,,,,,,,277,-0.792268579,0.5570415526,-0.414366412,-1.16380075,,,,,,,,,,,,,,,
comp_014432_01C,2005-02-28,2005-02-28,14432,01C,CAN,-0.017637,2005,2,2005-01-31,2005-01-31,2482.8717941,23.68949035,2482.8717941,0.0276680931,0.0062887647,0.027414255,0.0266550473,0.1231569955,0.322983041,0.3561093019,0.3778184773,0.0333573109,1.5968364828,0.0184093515,0.0312829636,0.0252053817,0.0211349009,0.0988963612,0.233353141,-0.209885807,0.2838903522,0.5425937912,0.3877551803,-0.59886641,0.0104292639,-0.001194201,0.0,0.0053542259,0.0055191128,-0.000164887,0.071531168,0.0057085482,0.0658226198,0.0474975499,-0.04749755,-0.000704268,0.0336938336,0.1947099102,0.1029383019,0.1406505729,0.2218437893,0.0989143228,0.0843216594,-0.057247763,0.0029144108,-0.060162174,-0.037712271,-1.237509127,-0.085209821,-2.796117238,0.9689438411,0.2789118428,0.3998422621,0.4330630081,,0.019642534,0.3237282829,0.0150012098,8.0,0.0721510438,0.2951591695,0.0424024623,-0.565775172,0.1440263056,0.0068790293,0.0022420945,0.0109070918,0.0034980372,,-0.352726524,0.0212471089,-0.005661402,,-0.333592145,2.3170925676,-0.637969584,0.1131185254,0.1131185254,0.2490847537,0.1545604028,1.3577137192,0.0681866087,0.1029383019,0.0191630597,3.2458235448,0.1971758341,0.5964365527,0.104748495,0.5722815586,5.0,-1.357227643,1.1669541774,1050.3488916,1.3276856991,-0.013923428,0.0051560873,1.5830650341,0.4877236893,0.9629073673,0.9318119585,0.6044936123,0.0482428585,0.1079438361,0.0527048432,0.0297105732,0.0250968713,,0.7225630975,0.0843550148,0.4757765903,16.772739682,0.3084777532,0.1912902173,0.2695042523,0.5182470527,0.4562487286,0.00692938,2065312.27071221,1.22832041,0.00095163,1.34434469,0.0068469,0.00666595,0.00499906,0.00924108,-0.40935327,0.12599292,1.0231005,0.00968122,-0.50157759,0.00935204,-0.49637185,0.01500665,0.02062167,0.01248389,-0.6509087,0.00711591,0.01116049,0.49262656,0.98877146,0.35083384,0.5007080996,1.174871312,289,-0.958015144,0.0464201294,-0.679560915,-0.721269107,,,,,,,,,,,,,,,
comp_014433_01C,2005-02-28,2005-02-28,14433,01C,CAN,0.036502,2005,2,2005-01-31,2005-01-31,1987.9549248,48.282974881,1987.9549248,0.0380236156,-0.350419664,0.4686278355,-0.03874626,0.035639915,0.2750801078,0.2145965994,0.166838818,-0.101652849,1.0691805175,-0.001643978,0.012536013,0.0239561591,,0.1141255228,-0.013955658,0.3502060074,0.0300553231,0.3670976208,0.0062116121,0.2445277267,0.0007621511,0.0,0.0,0.0019955561,0.0018522747,0.0001432814,0.0885454511,0.0095800393,0.0789654118,0.0456794992,-0.045679499,-0.001551434,0.0466877542,0.1779760276,0.154571246,0.1797929379,0.287533983,0.1445318712,0.1156035759,-0.000184773,0.0243143069,-0.028212788,-0.043122267,-0.81152642,-0.088801766,-1.671177903,0.8905899271,0.3825517216,0.5472512522,0.6495457699,,0.0901009711,,,4.0,0.0881370142,0.3556627151,0.0459174531,0.1660876287,-0.092557667,0.0248130082,0.009116666,-0.00024265,0.0002441716,,-0.139083405,-0.016259805,0.1782448425,,-0.961749949,-0.198012238,0.0668040769,0.152268283,0.1722117703,0.3293591215,0.2003119009,1.425461606,0.0962594975,0.1366706712,0.0139040905,2.7199737188,0.1277927043,0.8068165884,0.0886971559,0.6311350551,7.0,-2.454661972,1.8252356938,2361.9740452,0.3728979977,-0.790850732,0.0037240789,2.4684258635,0.9075182773,1.123883673,0.9014761057,1.2816619833,0.1311653148,0.2376094332,0.0093113214,0.0641689763,0.0057627479,,1.0377025198,0.177420804,0.4910133501,12.829722547,0.3931912601,-0.030370754,0.2415411487,0.607389979,0.5266362268,0.00804939,1018013.68689917,0.8850959,0.00053089,0.87264224,0.00798226,0.00769604,0.00230436,0.01022039,0.36877097,0.83821505,1.09784615,0.0107856,0.35652901,0.01058108,0.58806391,0.01343087,0.01795757,0.01274177,-0.00945579,0.01457027,0.01193687,0.68217612,0.94150522,0.35565613,0.5337117692,1.0000398784,277,0.0895031449,0.7156436613,-0.348067786,-0.071839552,,,,,,,,,,,,,,,
comp_014447_02W,2005-02-28,2005-02-28,14447,02W,FRA,0.06871,2005,2,2005-01-31,2005-01-31,34035.097394,69.468255943,34035.097394,0.0156876872,0.0,0.0154155418,-0.092689308,0.1258247124,0.125974051,0.1027201154,0.0818332102,0.0179207071,-0.057733515,0.0628820658,-0.005819654,0.0001980088,0.0051088528,0.1511807761,0.131039591,0.2728153781,0.1959550414,-0.076084466,0.3858935544,-0.141551445,0.0272375713,-0.014693502,0.0088111185,0.0482697587,0.0316380317,0.016631727,0.0818117351,0.0142529354,0.0675587997,0.0172064427,-0.023088826,0.0095590309,0.0582658224,0.1611769588,0.4091417824,0.192425602,0.3499720688,0.1005283472,0.1358128171,-0.024244323,0.0095409552,-0.033785278,-0.054471098,-1.547717683,-0.077559924,-2.203753382,0.7479900944,0.4461860814,0.623213049,0.8426317143,0.0031767529,0.0513070225,0.0821909723,0.0441423678,,0.0969185158,0.0839858524,0.0382491005,-0.204715094,,,,,,,-0.011026383,0.3405390734,-0.028147162,0.0452986263,,,-0.293070883,0.158810573,0.4709961546,0.4198465558,0.2215166539,1.8243428861,0.0896655644,0.137954504,-0.00157037,2.8563679867,,0.3615820708,0.3623318747,0.4978382157,7.0,-3.906002454,2.9300847626,8241.6708153,-3.43975145,-0.087003913,0.0117995203,0.7603332731,0.2661888372,0.2398734432,0.2008630068,0.4427350633,0.0267595238,0.0681757121,0.0493737679,0.0138424167,0.006588111,0.0014064599,0.4375348505,0.0861754747,0.2231950438,17.788094177,1.2723692302,-0.561871324,-0.535571374,0.4954174333,0.4643447958,0.00405453,96115959.8924036,0.50327836,0.00283019,0.50306946,0.00384375,0.00408324,0.00475292,0.00571373,0.56342293,-0.46794448,0.89848448,0.0052403,0.88863663,,,0.00579879,0.00983544,0.00859409,-0.4277248,0.00010506,0.00745772,1.12905963,0.89172417,0.70704089,1.0552251988,0.4644063496,253,0.6108660401,-0.416552298,1.4455898215,0.3149184205,,,,,,,,,,,,,,,
comp_014538_01W,2005-02-28,2005-02-28,14538,01W,ISR,0.064466,2005,2,2005-01-31,2005-01-31,17832.129346,28.560138728,17832.129346,0.0066751255,0.1245991931,-0.110549516,-0.036319503,0.1605925056,0.0182663105,-0.087452494,-0.040267905,0.0947264195,2.7555828235,0.0490743554,-0.009499447,0.07003322,0.0294809609,0.6767838714,0.4230818785,0.4331606218,0.3174101023,0.4926909615,1.1777223748,1.3206137604,0.0330809219,,0.0146047093,0.0990998912,0.0621723505,0.0369275407,0.3031575245,0.0205958962,0.2825616283,0.0226950511,-0.022695051,0.0092208948,0.3170053523,0.2479572667,0.225994351,0.3089054721,0.2639891697,0.0450761001,0.1782924289,0.0044400972,0.0073745178,-0.002934421,-0.088922837,-3.381111575,-0.111617888,-4.244045132,1.1323160843,0.3651650199,0.6083316696,0.7190449841,0.2050881601,0.1250041214,0.1394581974,0.1322957198,0.0,0.5357142857,0.0975836431,0.0476538268,0.8894733247,0.5349495447,0.0531364222,0.0286612953,-0.016537897,-0.00125846,0.0791193563,0.1605958935,-0.110280752,0.06830998,0.0646079941,2.3494282987,0.5378556812,0.1173379217,0.3688633348,0.3789436827,0.4684747211,0.5179677134,2.0417885499,0.1152227192,0.2199826353,0.0289039812,1.713927818,0.0692883933,0.6169818117,1.6931305069,0.8602019755,6.0,-3.960037873,3.8675037004,2660.6768035,-6.524289467,-0.255290502,0.0339143582,0.5102531405,0.297709819,0.1219708515,0.058187106,0.2477606524,0.0134195976,0.0587927543,0.0432814267,,0.0023552992,0.0508127763,0.3256220525,0.0580559466,0.2303412733,18.052181934,0.7829288707,,,0.2004599439,0.6149367855,0.00692041,15413820.2085526,0.64069951,0.00091848,0.65964209,0.0069234,0.00724391,,0.01631418,-0.55018663,-0.23091375,1.56932357,,,,,0.02165833,0.04727856,0.02411716,-0.23900619,0.00120035,0.01311257,1.63684294,0.82842522,0.59783171,0.9912425755,1.1712642847,253,1.0927278042,0.7698094847,0.3849084009,1.0834319014,,,,,,,,,,,,,,,
comp_014576_01C,2005-02-28,2005-02-28,14576,01C,CAN,0.137131,2005,2,2005-01-31,2005-01-31,33.164564102,0.1251063375,33.164564102,,0.0,0.0,-0.209264815,0.0717795611,1.8013072296,0.891674572,0.3586701207,-0.424217666,1.1090096975,-0.041180027,0.0367476352,0.1090249144,,-0.197836068,-0.142432804,-0.842568543,-0.026432749,-0.711985689,0.8769523507,-0.435007768,-0.004522714,0.0,0.0,-0.081048629,0.0034820893,-0.084530718,-0.15653392,0.0084850911,-0.165019011,0.0014408645,-0.001440865,0.0,-0.260036022,-0.276928276,0.1727036222,0.3788673204,-0.036527925,-0.365566038,-0.319695714,-0.036421853,0.0,-0.036421853,-0.367380428,-1.409984639,-0.368821293,-1.415514593,0.6583940668,0.936041625,0.8435117224,1.154435071,,0.0079647789,,,0.0,-0.200179793,0.2019764706,-0.104557115,-0.180930931,0.3352928369,-0.054626533,-0.041532128,-0.007612456,-0.00529214,,-0.047760564,0.200451414,-0.304158585,-0.328821691,0.3346201637,0.1732582598,-0.696145534,0.0092143706,0.1385366167,-0.026860819,0.3039136996,,0.1068240945,0.0114868921,-0.010458469,1.4030211141,0.289635932,1.1128215211,1.0937467109,0.4557260731,4.0,-0.896995544,-2.070872715,,0.8261018001,0.6097466975,0.0847356699,0.7533643416,0.536958663,0.0873824239,0.0813820435,0.7138341975,-0.196293851,0.0804774636,0.0475809058,0.0,0.0,,0.5718059683,0.008002551,0.2881748137,19.543839912,2.6450304938,-0.190190494,0.2609262622,0.7452306027,0.4200859954,2.10885404,13775.96725957,2.0873252,0.00037841,1.87370242,2.86442439,2.59219788,0.01966221,0.03362979,0.1738123,-0.13927094,2.16479681,0.03466812,-0.09896777,0.03495352,-0.35358111,0.03073137,0.05962163,0.03648752,-0.24761993,29.83138741,0.06177193,1.52341944,0.71245759,0.08328065,0.5897117462,0.4849265644,277,-0.553593526,-0.301730841,0.4143664116,-0.793108659,,,,,,,,,,,,,,,
comp_014605_01W,2005-02-28,2005-02-28,14605,01W,GBR,0.058841,2005,2,2005-01-31,2005-01-31,12850.107238,10.892805,12850.107238,0.0115422566,-0.006498618,0.0192689017,-0.009837445,0.0986773858,0.1952502245,0.1298352652,0.0106323121,-0.071129151,-0.288596155,0.0133842699,0.0006217586,0.0191157339,0.0003587894,0.224651527,0.1642565758,0.0354191774,0.0245891164,0.9482487434,0.6210309119,-0.012751915,0.0005879101,-0.002049842,0.020898105,0.0399903115,0.0757969074,-0.035806596,0.0885944936,0.0121007926,0.0764937011,0.0304971222,-0.01164886,0.0026165665,0.0638570975,0.113102714,0.3515487845,0.1125548339,0.1322551534,0.0518472049,0.104851957,0.0090955963,0.008913886,0.0001817103,-0.056091174,-2.962095275,-0.067740034,-3.577255014,0.4928628309,0.3166292993,0.4107689285,0.9270507602,,0.1290196773,0.1154112249,0.0428530428,,0.0498275254,0.0150031172,0.0219332163,-0.025288985,0.108897538,,,,,,0.0248663283,0.0114771611,,,,,-0.259348257,0.0691483072,0.4305247558,0.1602780532,0.1378404492,1.6789851194,0.0750274908,0.0564636598,-0.003285157,2.7379772859,,0.3455206037,0.6283560602,0.4568254282,,-4.771676747,1.4324928092,3274.4191772,-14.12843804,0.5743299469,0.0119953414,1.5280538626,0.5580958872,0.2473421382,0.050193122,0.5701061372,0.0289357118,0.1146460471,0.1016083349,0.0134682145,-0.002957407,,0.5855756811,0.0821558546,0.3156193127,16.779622604,1.9264991014,-0.217431722,-0.121212161,0.6275042116,0.601406768,0.00167358,81736430.5049961,0.4903067,0.00695026,0.48682029,0.0016486,0.00153431,0.00371134,0.00880859,0.19860629,-0.27441017,2.73364642,0.00885928,0.74643132,0.00959068,0.15184215,0.01462723,0.0197627,0.01220043,-0.30713275,0.00012824,0.01106383,1.31416276,0.90978646,0.63010407,1.2196389842,0.9977380163,253,-0.541317512,0.6644483074,-0.620534709,-0.646012484,,,,,,,,,,,,,,,
comp_014611_01W,2005-02-28,2005-02-28,14611,01W,GBR,0.031685,2005,2,2005-01-31,2005-01-31,3430.542205,10.204342,3430.542205,0.0165620017,0.0010672337,0.0177063734,0.1072996423,0.0544563054,0.0340674792,0.1384848453,-0.060787024,-0.070134504,-0.06066568,0.0274564158,0.0036880503,-0.001901677,0.0096588482,0.0333703131,0.0429694044,-0.298478546,0.3618947841,0.0677011105,-0.548424797,-0.788682108,0.0037137195,0.0134606974,-0.077331144,0.0113477323,0.0558985439,-0.044550812,0.0172389233,0.0038262216,0.0134127017,0.0161895441,-0.080059991,0.0056604273,-0.043070239,-0.038972064,0.079673721,0.1771596266,0.7386512646,-0.323943847,-0.353591348,0.3214099079,0.0006849954,0.3207249125,-0.097485906,-3.437197087,-0.177545896,-6.259984296,-0.061307133,0.431869642,0.5199384704,9.0729438364,,0.4186477714,0.1136332473,-0.065532557,,-0.032177198,0.0159727397,-0.027616494,-0.733159529,,,,,,,-0.40301568,-0.001887242,-0.853858623,,,,-0.589180487,0.082332458,0.082332458,0.4950954311,0.1830714988,,0.0691238701,0.079673721,0.0336696731,11.421741857,,0.561362596,7.1961789631,0.6121677669,5.0,-2.540798631,1.0280683802,,-31.64721467,-0.310354311,0.2727701278,0.7591794079,0.0664679186,0.2936442521,-0.024184515,0.3883531875,-0.021531873,0.0524774188,0.0488887733,0.0159149769,0.0153949425,,0.043864274,0.0619857435,0.2786092869,19.3509396,1.9916645378,-0.434008509,-1.469314088,0.702123741,0.3396461272,0.00062611,36088353.5298816,0.64177406,0.01187863,0.61610464,0.00084155,0.00081817,0.00197712,0.01634012,1.23217409,-0.07738457,-0.31850386,0.0168112,1.18426807,0.01700319,0.94407192,0.02803062,0.04544557,0.01642622,1.32743597,0.00037937,0.01478573,1.63566573,0.93982321,0.55290558,1.3232243652,1.5464067916,253,-1.600847522,-0.979461477,-1.274076584,-1.391574433,,,,,,,,,,,,,,,
comp_014620_02W,2005-02-28,2005-02-28,14620,02W,SWE,0.130289,2005,2,2005-01-31,2005-01-31,6385.1264726,21.325123302,6385.1264726,0.0415006877,-0.046683355,0.0887587741,-0.072159754,0.2430753586,0.3162972202,0.162358887,0.0340334505,-0.136729834,0.2176339914,-0.08904309,0.0071238036,0.0923337791,,0.046367534,0.0397817183,0.3110893264,0.1712557048,-0.364740736,0.3208624394,0.0267665252,0.0294833848,0.010498853,0.022236136,0.0645387494,0.0016101206,0.0629286288,-0.000794466,0.035168194,-0.03596266,-0.006627253,0.0393622415,-0.008667836,-0.032502087,0.0552164868,0.4391777451,0.1968996109,0.3473432642,0.1628748122,0.2572461197,-0.040881233,-0.030161081,-0.019213755,-0.065154019,-1.34205921,0.0196940589,0.3174957317,0.3610088042,1.4756160464,1.6437819757,4.658864311,0.0106546913,0.1098975759,0.1996526093,-0.060724903,4.0,0.0294584266,0.0337879814,-0.020423639,0.629666447,-0.028195551,0.0308339471,0.0088813622,-0.001427995,-0.001593329,0.0507116738,-0.114276189,0.0896445824,0.0420723585,-0.080013098,-1.259439371,0.0113198249,-0.084567814,0.1378543104,0.4595413341,0.4078967108,0.2060293603,1.3784677394,0.1137018162,0.1317455922,0.0389413476,3.3549372097,0.0851039962,0.7956616773,0.460045509,0.7269470406,9.0,-4.382728693,3.5507431331,4166.8249546,-5.28947254,-0.457570467,0.0084139877,1.678382888,0.5002725187,0.2630023769,0.0785521661,2.697768269,0.0814817925,0.1908351827,0.0991521548,0.0964196507,0.0964196507,0.0287760941,0.5368876636,0.2050151624,0.532864928,16.017478715,0.6786450152,-0.318827118,0.2020455351,0.767366337,0.5727204095,0.00141814,44161990.1901006,0.66755672,0.00749271,0.6786607,0.00151366,0.00176929,0.00323478,0.01392341,-0.29451431,-0.29389055,1.85900835,0.01455665,-0.37059151,0.01300189,-0.03843486,0.01584313,0.0217393,0.0176579,-0.50024183,0.0002922,0.01218078,0.81406536,0.88193729,0.5699019,0.7865935971,1.0549458756,253,0.6343915351,0.5868160012,-0.434057366,1.1359775088,,,,,,,,,,,,,,,
comp_014802_01W,2005-02-28,2005-02-28,14802,01W,AUS,-0.004816,2005,2,2005-01-31,2005-01-31,35624.669196,22.96519806,35624.669196,0.0525720815,0.0298250492,0.0274190323,0.0168244205,0.1017262016,0.2443466728,0.1231255477,0.0282606089,-0.080592616,1.0011735947,0.0235795849,0.0035308894,-0.021087518,0.0216732612,0.101773665,-0.000770733,,,0.9790102167,0.3546528094,,9.72505e-05,,,,,,,,,0.031574391,0.0665780914,-0.000945375,0.0018038314,0.2934060311,0.029663828,0.0226763826,,0.1382506648,0.1326686978,-0.022454002,-1.2156e-05,-0.022441846,-0.004096677,-0.530374521,0.0624814147,8.0891299977,,0.0403030331,0.0617340033,0.4521675895,,0.0771950028,0.0380117714,-0.038073555,,,,0.0086107646,,,,,,,,,,,,,,,0.0204706307,0.0326828245,,0.0249842412,1.4922880188,0.0118207972,0.0185797059,0.0006149482,17.898563993,,,0.9649816275,,,,,19558.929638,-60.4375018,-0.094713583,0.0017380638,8.3636493116,0.4672804654,1.1295051409,0.4838732089,0.49247458,0.064601835,0.0988650022,0.0854444145,0.0678349878,0.0528079851,,0.7339856936,0.1047219828,,16.205123828,1.1973283042,-0.554712583,-0.309072872,0.5859255787,0.3862522424,0.00491934,89165250.8773509,0.64821851,0.00279649,0.62859457,0.00387637,0.00364538,0.0012442,0.00513912,1.10665438,-0.47397086,1.09129945,0.00513092,0.38188403,,,0.01212318,0.01972385,0.00957013,-0.10164174,0.0001022,0.0074532,0.84359897,0.93414334,0.69739421,0.8653932085,1.0045977207,253,0.357979066,0.1271857384,0.08502202,0.6004293161,,,,,,,,,,,,,,,
